,0
34663,POS
49119,NEG
29977,NEG
82875,NEG
39133,POS
74220,NEU
66289,NEG
61736,NEU
13167,NEU
66001,NEG
84880,NEG
21601,NEG
80198,POS
79498,NEU
20218,NEU
64937,NEG
75505,POS
12233,NEG
97556,POS
45720,NEG
41850,NEU
51370,NEU
49407,NEG
50235,NEU
87301,NEU
94117,POS
70977,NEG
77450,POS
79641,NEG
18994,NEU
50831,POS
72558,NEG
33719,NEG
44348,NEU
42502,POS
37038,NEU
55125,NEG
73966,POS
20128,POS
46158,NEG
79786,NEU
81024,NEG
12482,NEG
18381,NEG
93585,NEG
93262,NEU
66566,NEG
76677,NEG
47412,NEG
30790,NEU
17531,NEG
42353,NEG
82164,NEG
74243,NEG
49109,NEG
77902,NEU
25007,NEG
12703,NEU
88716,NEG
99630,NEG
91409,NEG
22629,NEG
49815,NEG
74426,NEG
21917,NEU
36031,NEU
15703,POS
56957,POS
91450,NEG
68498,NEG
74372,NEG
51253,NEG
47998,NEG
99092,POS
24672,NEG
79867,NEG
95116,NEG
55095,POS
28156,NEG
54334,NEG
49499,NEG
78399,NEG
46130,NEG
48882,NEU
21592,NEG
18554,NEG
13519,NEG
59367,NEG
18103,NEG
53181,NEG
42319,NEU
43944,NEG
61147,NEG
50414,NEG
87405,NEG
42537,NEG
38262,NEU
85262,NEG
40019,NEG
94534,NEG
63019,NEG
29985,NEG
12719,NEG
34521,NEG
16450,NEG
69688,NEG
68388,NEG
42566,NEU
49310,NEG
73788,NEG
18639,NEG
19629,NEU
84132,POS
11856,NEG
21722,NEU
69441,NEG
12310,NEG
17057,NEG
36569,NEU
63296,NEG
82496,POS
89369,NEG
24575,NEU
83918,POS
63685,NEG
83443,NEG
93958,NEU
62148,NEG
56399,NEU
77041,POS
71433,NEG
69853,NEG
29195,NEG
22149,NEU
85376,NEU
43102,POS
73528,POS
55808,NEG
40944,NEG
54939,POS
99078,NEG
36167,NEU
16803,NEG
71527,NEG
31077,NEU
70010,POS
89572,NEG
44826,NEG
77146,NEG
69245,NEG
43388,NEG
72446,NEG
77762,NEU
75997,NEG
83231,NEG
97842,POS
86747,NEU
65284,POS
57742,NEU
90713,NEG
42778,NEU
57526,NEU
84246,POS
48992,NEG
41808,NEG
76880,NEU
23960,NEG
29236,NEG
58125,POS
25476,NEG
20965,NEU
55224,NEG
11950,NEG
85283,NEG
84359,NEG
84187,NEG
22188,POS
19729,NEG
83522,NEG
99586,NEG
10332,NEG
39056,NEG
27416,NEG
73715,POS
75187,NEG
48984,NEG
35902,NEG
67707,POS
74330,NEG
81591,NEG
43880,POS
96175,NEG
29446,NEU
97062,NEG
40470,POS
91317,NEG
83143,NEG
57421,NEG
12052,NEG
75875,NEG
66322,NEG
81551,NEG
41007,NEG
17737,NEU
93871,NEU
40507,NEG
67428,NEG
50688,NEG
26126,POS
77015,NEG
52509,POS
15881,NEG
85765,POS
46226,NEG
40115,NEU
58672,NEG
23160,NEG
72536,NEG
25533,NEG
27335,POS
74318,NEG
66464,NEU
35874,NEG
10038,NEG
62869,NEG
72630,NEG
12789,NEG
42141,NEG
83598,NEG
48950,NEG
40371,NEU
38152,NEG
16385,NEG
24349,NEG
19303,NEG
23502,POS
60929,NEG
67975,POS
90967,POS
76070,NEG
80037,NEG
17549,NEU
35559,POS
51894,NEU
29049,NEG
36676,POS
11337,POS
54757,NEU
18131,NEG
11928,NEU
80826,NEG
86356,NEG
93849,NEU
16755,NEG
90857,NEU
33595,NEG
93365,NEG
37866,NEG
58540,POS
23352,NEG
72923,NEG
83779,NEG
19348,POS
11095,NEG
13966,NEG
72803,NEG
64439,NEU
78790,NEG
33944,NEG
91987,NEU
96934,NEU
28296,NEG
75968,NEG
38422,NEG
26735,POS
27932,POS
17615,NEG
20694,NEG
63235,NEU
48013,NEG
45972,POS
45414,NEG
90806,NEG
68744,NEG
26221,POS
77070,NEU
87862,NEU
50331,POS
99766,NEG
79310,NEU
45830,NEG
74913,NEU
60844,NEG
83292,NEG
15485,NEG
82223,NEG
51831,POS
10238,POS
51617,POS
98538,NEG
75354,POS
68683,NEG
49073,NEU
16190,NEG
20716,NEU
23025,NEU
90196,POS
48692,NEG
40054,NEG
15577,NEG
86668,NEU
44496,POS
66518,NEU
83927,NEG
49864,NEG
54313,NEG
32504,NEG
29347,NEG
29303,NEG
30214,NEU
82993,POS
17590,NEG
64423,NEG
39865,NEG
58318,NEG
87443,NEU
99197,NEG
85813,NEG
93982,POS
48672,NEU
37370,NEG
81322,NEU
50038,POS
41567,POS
19123,NEG
79672,NEU
29055,POS
32479,NEG
42594,NEG
95697,POS
96084,NEG
77548,NEU
62926,NEG
53633,POS
14182,POS
49199,POS
35683,NEG
43602,POS
33000,NEG
94730,NEU
11166,NEG
84074,NEG
42883,NEG
43215,POS
20583,NEG
78116,POS
43409,NEG
84054,NEG
19593,NEG
29252,NEG
88754,NEU
67471,NEG
47552,NEU
76221,NEG
38491,NEG
90064,NEG
42573,NEG
58600,NEG
27842,NEG
81736,NEG
67416,NEG
66104,NEU
41174,POS
91479,NEG
10987,NEG
65807,NEG
30122,NEG
45869,NEU
88575,NEG
49800,NEG
48218,NEU
64620,NEU
68505,NEG
20516,POS
85878,NEG
97875,NEG
13874,NEG
45517,NEU
96394,NEG
64790,NEU
79207,NEG
70229,POS
66185,NEG
44791,NEG
74791,NEG
66874,NEG
21280,NEU
85180,POS
91706,NEG
65418,NEG
15227,NEU
32266,NEG
59118,POS
20103,NEU
81403,NEG
24482,NEU
83314,NEG
81938,NEG
45820,NEG
55015,NEU
55155,POS
14874,NEG
18631,NEU
82064,NEU
58476,NEG
51247,NEU
94081,NEU
29028,NEG
57412,NEG
13150,NEG
33827,NEG
34027,NEG
54277,NEU
83552,NEU
22913,POS
15317,NEG
81766,NEU
41930,NEG
35036,NEG
84308,NEU
48868,NEG
51349,NEU
61958,NEG
88334,NEG
52970,NEG
95041,NEU
91228,POS
71221,NEU
97698,NEU
89266,NEU
63305,POS
58197,NEG
20797,NEU
84558,POS
74015,NEG
38915,NEU
51497,NEG
60683,NEU
46071,NEU
35211,NEG
89826,NEG
67976,POS
54381,NEG
23148,NEU
44831,NEU
13861,NEG
87419,POS
93678,NEG
98495,NEU
81262,NEU
19155,NEG
40381,NEG
59086,NEG
38025,NEG
43363,NEG
21189,POS
89981,POS
45805,NEU
44583,NEG
66492,NEU
53328,NEG
55673,NEG
61554,NEU
34778,NEU
59581,NEU
29462,NEG
80718,NEG
64143,NEG
81106,POS
31107,NEG
14041,NEU
62217,NEU
53945,POS
85361,NEG
31409,POS
94846,POS
85397,NEU
17971,NEG
37461,NEG
52407,NEG
34698,NEG
64124,NEU
53222,POS
70077,POS
64580,NEG
76254,NEU
96020,NEG
99287,NEG
41093,NEU
77413,NEG
79227,NEG
82997,POS
27769,NEG
15826,NEU
72836,NEG
31263,NEG
76422,NEG
23354,NEG
37134,NEU
37302,NEG
76998,NEU
38916,POS
71087,NEU
12244,NEG
13085,NEG
10414,NEG
15456,POS
84020,NEG
33351,NEG
63594,NEU
88189,POS
36311,NEU
40934,NEG
85258,NEG
19215,NEU
94438,POS
15428,POS
30015,NEU
58847,NEG
86445,NEU
38633,POS
95503,NEU
92884,NEU
70552,POS
73619,NEG
55691,NEU
17581,NEU
59504,NEG
18411,NEU
39211,NEG
39719,NEG
95701,POS
58967,NEG
79620,NEU
30910,NEG
33631,NEU
63140,NEG
28727,NEG
12887,NEG
99793,NEG
90415,NEG
43724,NEU
49816,NEG
42532,NEG
65019,NEG
88056,NEU
23832,NEU
78004,NEG
20654,NEU
76900,POS
89257,NEG
49656,NEG
34823,POS
65617,POS
52603,POS
48221,NEG
53966,NEG
40777,NEG
34244,NEG
99261,NEU
72175,NEG
55606,POS
88646,NEG
83152,NEG
13683,NEG
50250,POS
86405,NEG
86962,NEG
10852,NEG
46241,NEG
65812,POS
66458,NEG
29070,NEG
69736,NEG
26402,NEG
99057,NEG
49400,POS
25346,POS
40662,NEG
61616,NEG
64330,NEG
51551,NEU
87427,NEU
74804,NEG
93773,NEG
92615,POS
12952,NEG
63972,NEG
73041,NEG
37633,POS
14935,NEU
13039,POS
60323,NEG
95696,NEG
31555,NEU
77688,NEG
82905,POS
76920,NEG
48470,NEU
24028,POS
36425,NEG
92859,NEG
90176,NEG
89747,NEU
69319,NEU
18855,POS
61688,NEG
95573,NEG
65139,NEG
65948,POS
15732,NEU
54620,NEG
90905,NEU
67168,POS
67063,NEG
31247,NEG
47720,NEG
96066,POS
76898,POS
22361,POS
57998,NEU
83547,NEG
69981,POS
84822,NEG
11689,NEU
15130,NEG
80635,NEG
52098,NEU
24323,NEU
53534,NEU
99547,NEG
71099,NEU
16498,NEU
54509,POS
70550,NEU
23308,NEG
41538,NEG
94545,NEG
67585,NEG
87451,NEG
79346,POS
14968,NEU
91356,NEU
26120,NEG
13521,NEG
12791,POS
71256,NEU
86355,NEU
87274,NEG
37599,NEU
48185,NEG
89361,NEG
24403,NEG
44982,NEG
35430,NEG
89156,NEU
42402,NEG
64671,NEG
32033,NEG
46947,NEG
75391,NEG
20599,NEG
73736,NEG
26634,NEU
51146,NEG
95756,NEG
14141,NEG
85652,NEG
20087,NEU
64582,NEG
41659,NEG
45380,NEU
88626,NEG
36253,NEG
74411,NEG
40536,NEG
80505,NEG
86597,POS
65966,NEG
21186,POS
12049,NEU
28360,NEG
28584,NEG
24070,NEU
51010,NEG
45161,NEU
35185,NEG
31597,NEU
12130,NEG
95277,NEG
29926,NEU
66995,NEG
72309,NEG
18365,NEG
41074,NEG
96580,NEU
20144,NEG
30565,POS
86444,NEU
63492,NEG
58327,NEG
96101,NEG
16502,NEU
34766,NEU
80138,NEG
52694,NEU
60620,NEG
57675,NEG
87449,POS
95552,NEU
46561,NEG
52245,NEG
78748,NEG
64238,POS
72205,NEG
25270,NEU
88569,NEU
33813,NEG
91468,NEG
64417,POS
47727,NEG
51162,NEG
97825,POS
74590,POS
59665,NEG
22890,NEG
32374,NEG
30862,NEU
82753,POS
77796,POS
38104,POS
79182,NEG
69152,NEU
72865,NEG
75631,NEG
78114,POS
39546,NEU
25701,NEG
88264,NEU
12496,NEU
97861,POS
21021,NEU
81082,NEG
91393,NEG
11712,NEG
19595,POS
76327,NEG
96024,NEU
86899,POS
45543,POS
21905,NEG
80805,POS
21143,NEG
55448,NEU
22263,NEG
58973,POS
36385,NEU
25505,NEG
81640,NEG
81234,NEU
75253,NEG
51224,NEG
18734,NEG
93553,NEG
85697,NEG
54454,NEG
94902,NEU
65506,NEG
33861,POS
88055,NEU
88884,NEU
43851,NEG
78274,NEG
52917,NEU
90303,NEG
29573,POS
29042,NEU
17763,NEG
44577,NEG
85211,NEG
85715,POS
16298,NEG
27890,NEG
89741,NEU
79617,NEU
59925,NEU
78055,NEG
52312,NEG
30006,NEU
37835,NEG
43764,NEG
73092,NEG
37035,POS
83765,NEG
86499,NEG
92620,NEG
41278,NEG
93765,NEG
90853,POS
41206,NEG
82873,NEU
34690,NEG
62473,POS
26379,NEG
67206,NEG
16628,NEU
69013,NEG
49837,NEG
23227,NEG
82560,NEG
40923,NEG
94073,POS
83105,NEU
45691,NEG
41289,NEG
36243,POS
94435,NEG
25227,NEG
21560,NEG
99708,NEG
49028,POS
15545,NEG
44426,NEU
22376,POS
55735,NEU
49887,NEU
20945,NEG
60373,NEU
14612,NEU
46548,NEG
86436,POS
54881,POS
42370,NEU
23876,NEU
78809,NEU
82852,NEG
16886,NEG
24224,NEU
48855,NEG
98513,POS
91612,NEG
22473,NEG
71941,NEG
81211,POS
49232,NEU
66728,NEG
14646,NEU
13052,NEG
90426,NEG
10553,POS
89551,POS
72159,NEU
98962,NEG
85383,NEG
19119,NEG
60876,NEG
99724,NEG
24532,POS
14203,NEG
71883,NEU
47976,NEG
84109,POS
10867,NEG
17118,NEU
10396,NEG
13983,POS
17796,NEG
61001,NEG
66978,NEG
96476,NEG
51509,NEG
95766,NEU
27450,NEU
40583,NEU
70493,NEG
16523,NEG
65500,NEU
69349,NEG
94600,NEU
10173,NEG
43190,NEG
10039,NEG
76138,NEG
68186,NEG
85608,NEU
31511,NEG
24287,NEU
62156,NEG
87315,NEU
11134,NEG
24989,NEU
43267,NEU
18366,POS
53209,NEU
12662,NEU
94821,NEG
99978,NEG
61141,NEG
83024,NEU
55210,NEG
70694,NEU
91875,NEG
63376,NEG
41477,NEG
81273,NEG
71786,NEG
68168,POS
87858,NEU
40586,NEU
58493,NEG
31811,NEU
27628,NEG
24649,NEG
57789,NEU
91501,NEU
99466,NEU
85476,NEU
13228,POS
26425,NEG
51261,POS
75861,NEG
96859,NEG
14263,NEG
98375,POS
93086,POS
57039,POS
41272,NEG
43987,NEU
28949,NEG
98020,NEU
58504,POS
62195,NEG
15635,NEG
52122,POS
48011,POS
31570,NEG
12206,NEU
86424,NEG
12842,NEG
35113,NEG
76477,NEG
57718,NEG
66941,NEG
81511,NEG
93438,NEG
59744,NEG
22166,POS
16729,NEG
23087,NEU
22703,NEU
94516,NEU
56017,POS
52806,NEU
96893,NEG
82720,POS
20538,NEG
48603,POS
30076,NEG
99682,NEU
47077,NEU
41523,NEG
39286,NEU
96114,NEG
83263,NEU
84050,NEU
86091,NEG
30430,POS
66549,NEU
45920,NEU
51839,POS
14533,POS
53755,NEG
41303,NEG
81503,NEG
20761,POS
22948,NEG
40598,POS
41445,POS
19126,NEG
60951,NEG
27314,POS
97889,NEG
78713,NEG
29814,NEG
94132,NEG
32705,NEG
40695,NEG
12914,POS
23745,NEU
52849,NEG
98361,NEG
63934,POS
88245,NEG
91237,NEG
82666,NEG
33891,NEG
11463,NEG
96896,NEG
77332,NEG
83574,POS
40253,NEG
97272,NEG
48976,NEG
19750,NEU
18398,POS
51763,NEG
25487,NEU
13575,NEG
34816,POS
83264,NEG
15839,NEG
84280,NEG
49958,NEG
38576,NEG
14684,NEG
94906,POS
62457,NEG
85927,POS
32481,NEG
36435,NEG
31123,NEU
23548,NEG
15281,NEG
58101,NEU
52401,NEG
86287,NEG
14708,NEU
99852,NEG
78349,POS
22123,NEG
81827,NEG
53170,NEG
41184,POS
30215,NEU
73520,NEG
34237,NEG
39581,NEG
40126,NEG
97308,NEU
74193,POS
73669,NEG
76336,NEG
86824,NEG
59664,NEG
98983,NEU
87835,NEU
30893,NEG
65359,POS
55177,NEG
15230,NEG
52530,POS
18671,NEG
72508,NEG
88542,NEG
65748,NEG
14680,NEG
25738,NEU
41139,NEU
66799,NEG
19456,NEG
33386,NEU
49817,NEG
56303,NEG
68916,NEG
92156,NEG
73871,NEG
66862,NEG
68364,NEG
50949,NEG
45317,NEU
19058,NEG
93835,NEG
77925,NEG
90764,NEG
28359,NEG
53350,NEG
44972,NEG
84557,NEG
35154,NEU
55585,POS
87905,NEG
15065,NEG
87588,NEU
27525,NEU
82591,NEG
10106,NEG
61319,NEG
19740,NEG
51585,POS
10216,NEG
66450,NEU
77344,NEG
10088,NEG
87196,POS
70613,POS
35276,NEG
89245,NEU
81226,NEG
92556,POS
79256,NEG
87004,POS
50652,NEG
69159,NEG
85193,POS
13114,NEG
86177,NEG
68093,NEG
10256,POS
31412,NEG
88843,NEU
82077,NEG
65398,NEG
65130,NEU
44368,NEU
26536,NEG
97548,POS
37848,POS
30385,NEU
39246,NEG
68010,NEG
38673,NEU
10621,NEG
23247,NEU
66339,NEG
31173,POS
11299,NEG
52042,NEG
28676,POS
49005,NEG
27118,NEG
50526,NEU
83891,NEG
20005,NEG
61480,NEG
96551,NEG
90504,NEG
47826,POS
54569,NEU
82604,NEU
40604,NEG
50361,NEG
39402,NEG
94175,NEU
74122,NEG
79563,NEG
49969,POS
51466,NEG
92407,NEG
43741,NEG
72096,NEG
71846,POS
50345,NEG
74912,NEG
81655,NEU
82193,NEG
41056,NEG
85266,POS
64987,POS
14902,NEG
27108,NEG
10224,POS
27276,NEU
15568,NEU
90932,NEG
34477,NEG
17789,NEG
25659,POS
10434,NEU
34800,NEG
20346,NEU
72877,POS
43347,NEG
28696,POS
21865,NEG
43806,NEG
95209,POS
77521,NEG
71401,NEG
31213,NEG
72866,NEG
73016,NEG
34671,NEG
52728,POS
83886,NEG
19886,NEG
98403,NEG
49519,NEU
85166,NEG
91705,NEG
84429,NEU
92335,NEG
51336,NEU
19299,NEG
92231,NEG
89287,NEG
43565,NEG
32294,NEG
82290,NEU
16501,NEG
77354,NEG
67659,NEG
60910,NEG
61158,NEG
93599,NEG
27487,NEU
42633,NEG
58222,POS
79922,POS
75184,NEG
95080,NEG
83107,NEG
30946,NEG
39269,POS
88278,NEG
96775,NEG
37967,POS
71360,NEU
87523,NEG
57304,POS
10325,POS
81896,NEG
10312,NEU
32787,POS
92802,NEU
42934,POS
61581,NEU
77777,NEG
82652,POS
78431,NEG
77001,NEG
37615,NEU
25255,NEU
56826,NEG
88545,NEG
64933,NEG
49558,POS
71246,NEG
94001,POS
32702,NEG
76815,NEU
94587,NEG
93372,NEG
60140,NEG
76453,NEG
99494,NEU
74027,NEU
63799,POS
90734,NEG
46961,NEG
46009,NEG
23495,NEG
90091,NEU
29875,POS
61768,POS
64170,NEG
32235,NEG
84857,NEU
40098,NEG
34832,POS
16383,NEU
90619,NEG
11449,POS
84996,NEG
97802,POS
43033,NEG
18569,NEG
32360,NEG
46028,NEG
92782,POS
45259,NEU
33373,NEG
32217,NEG
87150,POS
40559,NEG
73258,NEG
66124,POS
80183,NEU
38487,NEG
15990,POS
85923,POS
35656,POS
79787,POS
54156,NEU
27483,NEG
81405,NEU
40500,NEU
62418,NEG
99765,NEG
99331,NEG
10974,NEG
64623,NEG
83372,NEG
52993,NEU
20189,NEU
69148,NEG
22348,NEU
69392,POS
23198,NEG
80501,POS
41643,NEG
44383,NEG
22970,NEU
33443,NEU
42917,NEG
40807,NEG
71272,NEG
82657,NEG
37207,POS
31194,NEG
18171,POS
40482,NEG
17964,NEG
30781,NEG
72467,NEU
87090,NEG
72425,NEU
15558,POS
51418,NEG
18298,NEG
41346,NEG
67555,NEG
23565,NEG
61875,NEG
72121,NEG
15102,NEU
18776,NEG
60719,NEG
40417,NEG
10627,NEG
65352,NEG
55330,NEG
63209,POS
97003,POS
55167,POS
99554,NEG
58699,NEU
10035,POS
26260,NEU
46127,NEG
26473,NEG
84779,NEU
26302,NEG
31748,POS
34839,POS
22501,NEU
53822,NEG
31963,NEG
41728,POS
92973,NEG
81326,NEU
54642,NEG
20779,POS
18315,NEG
26805,NEU
95428,NEU
74363,NEU
59972,NEG
97422,NEU
27147,NEU
31977,NEU
45509,NEG
56786,NEG
51836,NEG
51152,NEG
73290,NEG
87496,NEG
83795,NEU
71270,NEU
17007,POS
71851,NEU
77590,NEG
62405,NEU
11717,NEG
22919,NEG
67302,NEG
44861,NEG
81502,NEG
93951,NEU
33616,NEG
62718,NEG
75101,NEU
78851,NEG
96435,POS
63278,NEG
78807,NEU
90628,NEG
22472,NEU
55687,NEG
14062,NEG
69157,NEG
47202,NEG
34080,NEG
10200,NEU
40291,NEU
11773,NEG
89164,POS
88187,NEG
92046,NEG
79943,NEU
35197,POS
70403,NEG
97185,NEG
24998,NEG
94288,POS
73987,NEG
29363,NEG
33698,NEU
95423,POS
29899,NEG
61313,POS
12502,NEU
98144,NEG
39362,NEG
78293,POS
83523,NEG
96821,POS
31191,NEG
62289,POS
17302,NEG
68009,NEG
46457,NEU
30459,POS
48899,NEG
90302,NEU
31790,POS
75007,NEG
21993,POS
10889,NEG
72441,NEU
81841,NEU
79276,NEG
10444,NEG
72318,NEG
94450,NEG
11086,NEG
15541,NEU
39354,NEG
16069,NEG
66019,NEU
58928,NEG
39057,NEU
65526,NEG
61248,NEG
74446,NEG
85392,POS
44196,NEG
79702,NEG
98179,POS
59568,NEU
24782,NEG
81853,NEG
54975,NEU
80349,POS
22477,POS
75353,POS
96180,NEG
63295,NEG
10648,POS
21309,NEU
74908,NEG
53375,NEG
38946,NEG
32839,NEU
25855,NEG
33920,NEG
31534,NEG
93223,NEU
96404,NEG
93799,NEG
46121,NEU
38208,NEU
31739,NEU
50597,NEG
93368,NEG
19775,POS
37268,NEG
90963,NEU
64194,NEG
15453,NEG
53506,POS
66622,NEU
68767,NEU
52779,NEG
40302,NEG
18802,NEG
48531,NEG
29100,POS
83860,POS
26443,NEG
49865,NEG
41321,POS
39444,NEG
39777,NEG
51673,NEG
18097,NEU
46058,NEG
13315,NEG
33727,NEG
10308,NEG
87417,NEG
46535,POS
17960,POS
28407,NEG
82126,NEG
73782,POS
57361,POS
47498,NEG
12623,NEG
56138,POS
77482,NEG
68939,POS
79248,NEG
68392,NEG
35070,NEG
14079,NEU
78296,NEG
95329,NEU
97446,NEG
83833,NEG
98057,POS
69145,NEU
71901,NEG
10085,NEG
97227,POS
73370,NEG
33636,POS
20028,NEG
96591,NEG
63092,NEG
34871,NEU
92124,NEG
54188,NEG
56519,NEU
84447,NEG
79390,NEG
80522,POS
77392,NEG
83301,POS
29381,NEG
49298,NEG
51906,NEG
66177,POS
81408,NEG
16009,POS
59464,NEG
54652,POS
91057,NEG
80206,NEG
21488,NEU
90065,NEG
45057,POS
42734,NEU
45055,POS
21894,NEG
54021,NEG
58443,NEG
44811,NEG
58464,POS
89982,NEU
27574,NEU
66095,NEU
61821,NEU
32124,NEU
38013,NEU
84730,POS
28027,NEG
68574,NEG
87686,NEG
26267,NEG
31463,POS
66253,POS
43121,NEG
71886,NEU
68611,NEG
78599,POS
64186,NEG
98473,NEU
72421,NEG
14732,POS
54561,NEG
87475,NEG
37186,NEG
90020,NEU
82859,NEG
31485,NEU
22938,NEG
73899,NEG
95965,NEG
72611,NEG
89978,NEU
23051,POS
97492,NEG
63171,NEG
51531,NEG
29039,NEG
13759,NEU
36555,NEG
93781,NEG
45130,NEG
77179,NEG
91264,NEG
67545,POS
91889,NEG
87429,NEG
44813,NEG
50073,NEG
78924,NEG
33826,NEG
90553,NEG
19871,NEG
29942,NEG
63087,NEU
50944,POS
42517,NEG
77889,NEG
36902,NEU
15888,NEG
19390,NEU
74520,NEG
26800,NEG
16260,NEG
58852,NEG
83945,NEG
31387,NEG
26156,NEG
32891,NEG
19686,NEG
62223,NEG
91059,NEU
57048,NEG
36705,NEU
49007,NEU
92939,NEG
63764,NEG
78673,NEU
63221,NEG
59515,NEU
11777,NEG
53285,NEG
90561,NEG
62274,NEU
47451,NEU
45588,NEG
57812,NEG
18891,NEG
62896,NEG
68177,POS
68082,POS
31850,POS
74460,NEG
62367,NEU
19240,NEG
90425,NEG
37323,NEG
70529,NEG
61702,NEG
74551,NEG
23662,POS
60767,POS
55790,NEG
74361,POS
10092,NEG
18127,NEU
85603,NEU
53807,NEG
20933,NEU
58521,NEU
97822,NEG
81434,POS
13824,NEG
67657,POS
19626,NEG
92034,NEG
95216,NEG
92425,NEG
55404,NEU
74876,NEG
32870,POS
42022,NEU
54387,POS
17808,NEG
47283,NEG
42802,NEU
56421,NEG
42582,NEU
29672,NEG
31950,NEU
49926,POS
96520,NEU
60478,NEG
94286,NEG
58200,NEG
90158,NEU
11554,NEU
55870,NEG
41962,NEG
56496,NEG
43879,NEU
13472,NEG
47061,NEU
72152,NEU
44803,NEG
76661,NEG
35781,NEG
72257,POS
16011,NEG
47109,NEG
61350,NEG
79044,NEU
22213,POS
49335,NEG
69479,NEG
59658,NEG
87807,NEU
94168,POS
15979,NEU
11296,NEU
68922,NEG
90934,NEG
62598,POS
17480,NEG
24629,POS
23835,NEU
71287,NEU
20416,NEG
19983,POS
75946,NEG
55670,NEU
86185,POS
94290,NEG
54013,NEG
87693,POS
20276,NEG
17565,NEG
31162,NEU
89419,NEU
85508,NEU
52073,NEG
58596,POS
62179,NEG
83376,NEG
63306,POS
52777,POS
50564,NEU
88993,POS
36961,NEG
71322,POS
45865,NEU
30374,NEU
27155,NEG
55471,POS
48329,POS
61116,NEU
67612,NEU
39259,NEG
87902,POS
64523,POS
97912,NEG
25071,NEU
58175,NEG
28912,NEG
51937,NEG
30045,NEU
64842,NEU
59544,NEU
36427,NEG
84971,POS
43439,NEG
92987,NEG
64849,NEU
82971,POS
37909,POS
63466,NEG
67263,NEG
57628,NEG
39824,NEG
99981,NEG
28700,NEG
98896,NEU
87769,POS
27033,NEU
16839,NEG
69821,NEG
37451,POS
26404,NEG
74129,NEU
75322,POS
85347,NEG
93648,NEG
18309,NEU
74851,POS
67224,NEG
17553,NEG
68777,NEG
75730,POS
61794,NEU
25203,NEU
86476,NEG
90479,NEU
83506,NEU
62580,NEG
33579,NEG
42956,POS
96023,NEG
81683,NEG
82533,POS
14882,POS
20292,NEG
95127,NEG
24324,NEG
36197,NEG
29873,NEU
33562,POS
15656,NEG
42482,NEG
13877,NEG
60544,NEU
66567,NEG
18464,NEU
15685,NEG
24429,NEG
89967,NEG
23114,NEG
46021,NEG
16434,POS
60250,NEG
61935,NEG
36948,POS
79752,NEG
88223,NEG
48809,POS
25896,NEU
39480,NEG
32417,NEG
81504,NEU
63913,POS
93865,NEG
60735,NEU
91488,NEU
71890,NEG
49231,POS
15663,POS
88096,NEG
66457,NEU
92484,NEU
21442,NEG
36963,POS
61200,NEG
79963,NEG
98223,NEG
46990,NEG
75139,POS
69019,NEG
63328,NEU
14569,NEU
25182,NEG
11972,NEG
12668,NEG
18543,NEG
37944,POS
67343,POS
35729,POS
40606,NEG
73869,NEG
35985,NEU
80778,NEG
30593,NEG
41575,NEG
92213,NEG
18419,NEU
55005,NEG
15926,NEG
44471,NEG
96939,NEU
96000,NEG
87051,NEG
97924,NEG
25540,NEG
66869,NEG
69860,NEU
27638,NEG
70844,NEU
38565,POS
70747,NEU
52297,NEU
55878,NEG
86635,NEG
18432,POS
91403,NEG
18098,NEU
19907,NEG
34711,NEG
66242,POS
83978,NEU
54675,POS
26647,NEU
36284,NEG
15112,NEG
77069,POS
46798,NEU
62840,NEG
86433,POS
19543,NEG
45907,NEG
30046,NEU
23711,POS
98303,NEG
66487,NEG
66012,NEG
80076,NEG
39956,POS
76244,NEG
39910,NEG
73086,NEU
52907,NEU
30248,POS
21485,NEG
30937,NEG
66540,POS
57844,NEG
55485,NEG
56043,NEG
69092,NEG
47947,NEG
40451,NEG
98720,NEG
11633,NEU
51945,NEG
68769,NEU
63243,NEG
52742,POS
71775,NEG
92284,NEG
97426,POS
39447,NEG
72744,POS
22756,NEG
75641,POS
65400,NEG
17667,NEG
27889,NEG
60618,NEU
54522,NEG
94375,NEU
76300,POS
95284,POS
87204,POS
16138,NEG
65323,NEG
66884,NEG
58703,NEG
59532,NEG
87367,NEG
66851,NEU
99138,NEG
85515,NEU
56989,NEG
83095,NEU
12243,NEG
49641,NEU
83720,NEU
96728,NEG
36127,NEU
86648,NEU
73143,NEG
47583,NEG
95608,NEG
89641,POS
90642,NEG
51713,NEG
32607,NEG
39204,POS
20619,POS
49964,NEU
97490,NEG
33290,POS
14636,NEG
27067,NEG
23739,NEU
97578,NEG
43430,NEG
43670,NEG
24753,NEU
39701,NEG
75013,NEG
80489,NEG
80476,NEU
54070,NEU
43528,NEG
13906,NEG
76467,NEG
33578,NEU
66351,NEG
67577,NEU
33019,POS
50648,POS
22099,NEG
82569,NEG
46049,NEG
19069,NEG
48637,NEG
89819,NEG
60581,POS
11589,NEG
56899,NEU
93569,NEG
80192,NEG
41565,NEG
65845,NEG
18057,NEG
91816,NEG
23633,NEG
39036,NEU
48116,POS
51890,POS
81327,NEU
61363,NEG
49121,NEG
52370,NEG
19916,POS
23564,NEG
94731,POS
66531,POS
73680,NEG
64188,NEG
82033,NEG
66620,POS
57651,NEG
76713,NEG
94239,POS
87252,NEG
44654,NEG
16362,NEG
87524,POS
64374,NEU
20145,POS
27843,NEG
28636,NEU
24912,POS
81304,NEG
40596,NEU
12224,POS
89366,NEG
77054,NEG
